Time (ms),Channel A Voltage (V),Channel B Voltage (V)
14.45106088,-0.00344859,0.04092532
14.45618088,-0.00344859,0.02307199
14.46130088,0.00537126,0.02307199
14.46642088,-0.00344859,0.02307199
14.47154088,0.00537126,0.0319834
14.47666088,0.00537126,0.0319834
14.48178088,0.00537126,0.0319834
14.48690087,0.00537126,0.02307199
14.49202087,0.00537126,0.0319834
14.49714087,-0.00344859,0.0319834
14.50226087,-0.00344859,0.0319834
14.50738087,-0.00344859,0.0319834
14.51250087,0.00537126,0.0319834
14.51762087,-0.00344859,0.0319834
14.52274087,-0.00344859,0.04092532
14.52786087,-0.00344859,0.0319834
14.53298087,0.00537126,0.01413007
14.53810087,0.00537126,0.0319834
14.54322087,-0.00344859,0.0319834
14.54834087,0.00537126,0.0319834
14.55346087,-0.00344859,0.0319834
14.55858087,-0.00344859,0.0319834
14.56370087,-0.00344859,0.04092532
14.56882087,0.00537126,0.0319834
14.57394087,-0.00344859,0.0319834
14.57906087,-0.00344859,0.0319834
14.58418087,0.00537126,0.04092532
14.58930087,-0.00344859,0.04092532
14.59442087,-0.00344859,0.0319834
14.59954087,0.00537126,0.0319834
14.60466087,0.00537126,0.0319834
14.60978087,0.00537126,0.04092532
14.61490087,0.00537126,0.04092532
14.62002087,-0.00344859,0.0319834
14.62514087,0.00537126,0.02307199
14.63026087,0.00537126,0.0319834
14.63538087,-0.00344859,0.04983672
14.64050087,-0.00344859,0.0319834
14.64562087,0.00537126,0.02307199
14.65074087,-0.00344859,0.0319834
14.65586087,-0.00344859,0.04092532
14.66098087,0.00537126,0.0319834
14.66610087,-0.00344859,0.02307199
14.67122087,0.00537126,0.0319834
14.67634087,0.00537126,0.0319834
14.68146087,-0.00344859,0.0319834
14.68658087,-0.00344859,0.0319834
14.69170087,-0.00344859,0.0319834
14.69682087,-0.00344859,0.02307199
14.70194087,-0.00344859,0.0319834
14.70706087,0.00537126,0.0319834
14.71218087,-0.00344859,0.0319834
14.71730087,0.00537126,0.02307199
14.72242087,0.00537126,0.0319834
14.72754087,-0.00344859,0.0319834
14.73266087,-0.00344859,0.0319834
14.73778087,-0.00344859,0.02307199
14.74290087,-0.00344859,0.0319834
14.74802087,-0.00344859,0.04092532
14.75314087,0.00537126,0.04092532
14.75826087,-0.00344859,0.02307199
14.76338087,0.00537126,0.0319834
14.76850087,0.00537126,0.04092532
14.77362087,-0.00344859,0.0319834
14.77874087,-0.00344859,0.0319834
14.78386087,-0.00344859,0.02307199
14.78898087,-0.00344859,0.0319834
14.79410087,-0.00344859,0.04092532
14.79922087,0.00537126,0.0319834
14.80434087,-0.00344859,0.0319834
14.80946087,0.00537126,0.02307199
14.81458087,0.00537126,0.0319834
14.81970087,-0.00344859,0.04092532
14.82482087,-0.00344859,0.0319834
14.82994087,-0.00344859,0.02307199
14.83506087,0.00537126,0.02307199
14.84018087,0.00537126,0.0319834
14.84530087,-0.00344859,0.0319834
14.85042087,-0.00344859,0.0319834
14.85554087,-0.00344859,0.02307199
14.86066087,-0.00344859,0.04092532
14.86578087,-0.00344859,0.04092532
14.87090087,-0.00344859,0.0319834
14.87602087,0.00537126,0.0319834
14.88114087,-0.00344859,0.0319834
14.88626087,-0.00344859,0.04092532
14.89138087,-0.00344859,0.0319834
14.89650087,-0.00344859,0.0319834
14.90162087,-0.00344859,0.02307199
14.90674087,-0.00344859,0.04092532
14.91186087,-0.00344859,0.04092532
14.91698087,-0.00344859,0.0319834
14.92210087,-0.00344859,0.0319834
14.92722087,0.00537126,0.0319834
14.93234087,-0.00344859,0.04092532
14.93746087,-0.00344859,0.04092532
14.94258087,-0.00344859,0.0319834
14.94770087,0.00537126,0.02307199
14.95282087,-0.00344859,0.0319834
14.95794087,0.00537126,0.0319834
14.96306087,-0.00344859,0.02307199
14.96818087,-0.00344859,0.02307199
14.97330087,0.00537126,0.02307199
14.97842087,-0.00344859,0.0319834
14.98354087,-0.00344859,0.02307199
14.98866087,-0.00344859,0.0319834
14.99378087,0.00537126,0.02307199
14.99890087,0.00537126,0.0319834
15.00402087,-0.00344859,0.0319834
15.00914087,-0.00344859,0.0319834
15.01426087,0.00537126,0.0319834
15.01938087,-0.00344859,0.0319834
15.02450087,-0.00344859,0.0319834
15.02962087,-0.00344859,0.0319834
15.03474087,-0.00344859,0.02307199
15.03986087,0.00537126,0.02307199
15.04498087,-0.00344859,0.02307199
15.05010087,0.00537126,0.0319834
15.05522087,-0.00344859,0.0319834
15.06034087,0.00537126,0.02307199
15.06546087,-0.00344859,0.0319834
15.07058087,-0.00344859,0.04092532
15.07570087,-0.00344859,0.0319834
15.08082087,-0.00344859,0.0319834
15.08594087,-0.00344859,0.0319834
15.09106087,0.00537126,0.04092532
15.09618087,0.00537126,0.0319834
15.10130087,-0.00344859,0.0319834
15.10642087,0.00537126,0.02307199
15.11154087,-0.00344859,0.02307199
15.11666087,-0.00344859,0.0319834
15.12178087,-0.00344859,0.0319834
15.12690087,-0.00344859,0.02307199
15.13202087,-0.00344859,0.02307199
15.13714087,-0.00344859,0.02307199
15.14226087,-0.00344859,0.0319834
15.14738087,-0.00344859,0.0319834
15.15250087,0.00537126,0.02307199
15.15762087,-0.00344859,0.0319834
15.16274087,-0.00344859,0.04092532
15.16786087,-0.00344859,0.02307199
15.17298087,-0.00344859,0.02307199
15.17810087,-0.00344859,0.02307199
15.18322087,-0.00344859,0.0319834
15.18834087,0.00537126,0.0319834
15.19346087,-0.00344859,0.02307199
15.19858087,0.00537126,0.02307199
15.20370087,-0.00344859,0.0319834
15.20882087,-0.00344859,0.0319834
15.21394087,-0.00344859,0.0319834
15.21906087,-0.00344859,0.0319834
15.22418087,0.00537126,0.02307199
15.22930087,-0.00344859,0.0319834
15.23442087,-0.00344859,0.0319834
15.23954087,-0.00344859,0.02307199
15.24466087,0.00537126,0.02307199
15.24978087,0.00537126,0.02307199
15.25490087,-0.00344859,0.04092532
15.26002087,-0.00344859,0.0319834
15.26514087,0.00537126,0.02307199
15.27026087,-0.00344859,0.0319834
15.27538087,-0.00344859,0.04092532
15.28050087,-0.00344859,0.0319834
15.28562087,-0.00344859,0.02307199
15.29074087,0.00537126,0.02307199
15.29586087,-0.00344859,0.0319834
15.30098087,-0.00344859,0.0319834
15.30610087,0.00537126,0.02307199
15.31122087,-0.00344859,0.02307199
15.31634087,0.00537126,0.01413007
15.32146087,0.00537126,0.02307199
15.32658087,-0.00344859,0.02307199
15.33170087,-0.00344859,0.0319834
15.33682087,-0.00344859,0.02307199
15.34194087,-0.00344859,0.02307199
15.34706087,0.00537126,0.0319834
15.35218087,-0.00344859,0.04092532
15.35730087,0.00537126,0.02307199
15.36242087,0.00537126,0.02307199
15.36754087,-0.00344859,0.04092532
15.37266087,-0.00344859,0.0319834
15.37778087,-0.00344859,0.02307199
15.38290087,0.00537126,0.01413007
15.38802087,-0.00344859,0.0319834
15.39314087,-0.00344859,0.0319834
15.39826087,0.00537126,0.02307199
15.40338087,0.00537126,0.01413007
15.40850087,0.00537126,0.01413007
15.41362087,-0.00344859,0.01413007
15.41874087,-0.00344859,0.01413007
15.42386087,-0.00344859,0.02307199
15.42898087,0.00537126,0.01413007
15.43410087,-0.00344859,0.02307199
15.43922087,0.00537126,0.0319834
15.44434087,-0.00344859,0.0319834
15.44946087,0.00537126,0.02307199
15.45458087,0.00537126,0.02307199
15.45970087,-0.00344859,0.02307199
15.46482087,-0.00344859,0.0319834
15.46994087,-0.00344859,0.02307199
15.47506087,0.00537126,0.01413007
15.48018087,-0.00344859,0.0319834
15.48530087,-0.00344859,0.0319834
15.49042087,0.00537126,0.02307199
15.49554087,-0.00344859,0.02307199
15.50066087,-0.00344859,0.02307199
15.50578087,-0.00344859,0.02307199
15.51090087,-0.00344859,0.0319834
15.51602087,-0.00344859,0.02307199
15.52114087,0.00537126,0.01413007
15.52626087,0.00537126,0.02307199
15.53138087,-0.00344859,0.02307199
15.53650087,-0.00344859,0.02307199
15.54162087,-0.00344859,0.02307199
15.54674087,-0.00344859,0.02307199
15.55186087,0.00537126,0.0319834
15.55698087,-0.00344859,0.04092532
15.56210087,-0.00344859,0.0319834
15.56722087,0.00537126,0.0319834
15.57234087,0.00537126,0.0319834
15.57746087,-0.00344859,0.04092532
15.58258087,-0.00344859,0.0319834
15.58770087,-0.00344859,0.02307199
15.59282087,0.00537126,0.02307199
15.59794087,-0.00344859,0.0319834
15.60306087,0.00537126,0.0319834
15.60818087,-0.00344859,0.02307199
15.61330087,0.00537126,0.02307199
15.61842087,0.00537126,0.0319834
15.62354087,-0.00344859,0.0319834
15.62866087,-0.00344859,0.0319834
15.63378087,-0.00344859,0.0319834
15.63890087,0.00537126,0.02307199
15.64402087,-0.00344859,0.04092532
15.64914087,-0.00344859,0.04092532
15.65426087,-0.00344859,0.0319834
15.65938087,-0.00344859,0.02307199
15.66450087,0.00537126,0.0319834
15.66962087,-0.00344859,0.04092532
15.67474087,-0.00344859,0.0319834
15.67986087,-0.00344859,0.02307199
15.68498087,0.00537126,0.02307199
15.69010087,-0.00344859,0.04092532
15.69522087,-0.00344859,0.0319834
15.70034087,-0.00344859,0.02307199
15.70546087,-0.00344859,0.02307199
15.71058087,-0.00344859,0.0319834
15.71570087,-0.00344859,0.0319834
15.72082087,0.00537126,0.0319834
15.72594087,0.00537126,0.02307199
15.73106087,-0.00344859,0.02307199
15.73618087,-0.00344859,0.02307199
15.74130087,-0.00344859,0.02307199
15.74642087,-0.00344859,0.02307199
15.75154087,-0.00344859,0.01413007
15.75666087,0.00537126,0.02307199
15.76178087,-0.00344859,0.04092532
15.76690087,-0.00344859,0.0319834
15.77202087,0.00537126,0.01413007
15.77714087,0.00537126,0.02307199
15.78226087,-0.00344859,0.0319834
15.78738087,-0.00344859,0.0319834
15.79250087,-0.00344859,0.02307199
15.79762087,-0.00344859,0.02307199
15.80274087,0.00537126,0.0319834
15.80786087,-0.00344859,0.0319834
15.81298087,-0.00344859,0.02307199
15.81810087,0.00537126,0.02307199
15.82322087,-0.00344859,0.02307199
15.82834087,-0.00344859,0.02307199
15.83346087,-0.00344859,0.0319834
15.83858087,-0.00344859,0.02307199
15.84370087,-0.00344859,0.02307199
15.84882087,0.00537126,0.02307199
15.85394087,-0.00344859,0.0319834
15.85906087,-0.00344859,0.0319834
15.86418087,0.00537126,0.02307199
15.86930087,-0.00344859,0.02307199
15.87442087,-0.00344859,0.0319834
15.87954087,-0.00344859,0.0319834
15.88466087,0.00537126,0.02307199
15.88978087,0.00537126,0.02307199
15.89490087,-0.00344859,0.0319834
15.90002087,-0.00344859,0.04092532
15.90514087,-0.00344859,0.0319834
15.91026087,-0.00344859,0.02307199
15.91538087,-0.00344859,0.0319834
15.92050087,0.00537126,0.0319834
15.92562087,-0.00344859,0.0319834
15.93074087,-0.00344859,0.0319834
15.93586087,0.00537126,0.0319834
15.94098087,-0.00344859,0.0319834
15.94610087,-0.00344859,0.04092532
15.95122087,-0.00344859,0.0319834
15.95634087,-0.00344859,0.02307199
15.96146087,-0.00344859,0.0319834
15.96658087,-0.00344859,0.04092532
15.97170087,-0.00344859,0.0319834
15.97682087,-0.00344859,0.02307199
15.98194087,0.00537126,0.02307199
15.98706087,-0.00344859,0.0319834
15.99218087,-0.00344859,0.0319834
15.99730087,-0.00344859,0.02307199
16.00242087,0.00537126,0.01413007
16.00754087,-0.00344859,0.02307199
16.01266087,-0.00344859,0.04092532
16.01778087,-0.00344859,0.04092532
16.02290087,-0.00344859,0.02307199
16.02802087,-0.00344859,0.02307199
16.03314087,0.00537126,0.0319834
16.03826087,-0.00344859,0.0319834
16.04338087,-0.00344859,0.04092532
16.04850087,0.00537126,0.0319834
16.05362087,0.00537126,0.0319834
16.05874087,-0.00344859,0.04092532
16.06386087,-0.00344859,0.04092532
16.06898087,-0.00344859,0.0319834
16.07410087,0.00537126,0.02307199
16.07922087,0.00537126,0.0319834
16.08434087,-0.00344859,0.04092532
16.08946087,-0.00344859,0.0319834
16.09458087,-0.00344859,0.02307199
16.09970087,-0.00344859,0.0319834
16.10482087,-0.00344859,0.04092532
16.10994087,-0.00344859,0.02307199
16.11506087,0.00537126,0.02307199
16.12018087,-0.00344859,0.02307199
16.12530087,0.00537126,0.0319834
16.13042087,-0.00344859,0.02307199
16.13554086,0.00537126,0.02307199
16.14066086,-0.00344859,0.02307199
16.14578086,0.00537126,0.02307199
16.15090086,-0.00344859,0.02307199
16.15602086,0.00537126,0.02307199
16.16114086,-0.00344859,0.02307199
16.16626086,0.00537126,0.02307199
16.17138086,0.00537126,0.02307199
16.17650086,-0.00344859,0.02307199
16.18162086,-0.00344859,0.01413007
16.18674086,-0.00344859,0.01413007
16.19186086,0.00537126,0.02307199
16.19698086,-0.00344859,0.0319834
16.20210086,-0.00344859,0.0319834
16.20722086,0.00537126,0.02307199
16.21234086,-0.00344859,0.02307199
16.21746086,-0.00344859,0.0319834
16.22258086,-0.00344859,0.02307199
16.22770086,-0.00344859,0.02307199
16.23282086,-0.00344859,0.02307199
16.23794086,-0.00344859,0.0319834
16.24306086,-0.00344859,0.0319834
16.24818086,-0.00344859,0.0319834
16.25330086,-0.00344859,0.0319834
16.25842086,0.00537126,0.0319834
16.26354086,0.00537126,0.04092532
16.26866086,-0.00344859,0.04092532
16.27378086,-0.00344859,0.0319834
16.27890086,0.00537126,0.02307199
16.28402086,-0.00344859,0.02307199
16.28914086,-0.00344859,0.04092532
16.29426086,-0.00344859,0.02307199
16.29938086,0.00537126,0.01413007
16.30450086,0.00537126,0.02307199
16.30962086,0.00537126,0.0319834
16.31474086,-0.00344859,0.0319834
16.31986086,-0.00344859,0.02307199
16.32498086,-0.00344859,0.02307199
16.33010086,0.00537126,0.0319834
16.33522086,-0.00344859,0.0319834
16.34034086,-0.00344859,0.02307199
16.34546086,0.00537126,0.02307199
16.35058086,-0.00344859,0.02307199
16.35570086,0.00537126,0.02307199
16.36082086,0.00537126,0.0319834
16.36594086,-0.00344859,0.02307199
16.37106086,-0.00344859,0.01413007
16.37618086,0.00537126,0.02307199
16.38130086,-0.00344859,0.0319834
16.38642086,-0.00344859,0.0319834
16.39154086,-0.00344859,0.02307199
16.39666086,0.00537126,0.02307199
16.40178086,-0.00344859,0.04092532
16.40690086,-0.00344859,0.02307199
16.41202086,-0.00344859,0.01413007
16.41714086,-0.00344859,0.01413007
16.42226086,-0.00344859,0.0319834
16.42738086,-0.00344859,0.0319834
16.43250086,-0.00344859,0.02307199
16.43762086,-0.00344859,0.02307199
16.44274086,0.00537126,0.0319834
16.44786086,-0.00344859,0.0319834
16.45298086,-0.00344859,0.02307199
16.45810086,-0.00344859,0.02307199
16.46322086,0.00537126,0.02307199
16.46834086,0.00537126,0.0319834
16.47346086,-0.00344859,0.04092532
16.47858086,-0.00344859,0.04092532
16.48370086,0.00537126,0.02307199
16.48882086,0.00537126,0.02307199
16.49394086,-0.00344859,0.04092532
16.49906086,-0.00344859,0.0319834
16.50418086,-0.00344859,0.02307199
16.50930086,0.00537126,0.02307199
16.51442086,0.00537126,0.0319834
16.51954086,-0.00344859,0.0319834
16.52466086,-0.00344859,0.02307199
16.52978086,0.00537126,0.01413007
16.53490086,0.00537126,0.02307199
16.54002086,-0.00344859,0.0319834
16.54514086,0.00537126,0.0319834
16.55026086,0.00537126,0.0319834
16.55538086,-0.00344859,0.0319834
16.56050086,-0.00344859,0.0319834
16.56562086,-0.00344859,0.04092532
16.57074086,-0.00344859,0.0319834
16.57586086,-0.00344859,0.02307199
16.58098086,0.00537126,0.02307199
16.58610086,-0.00344859,0.0319834
16.59122086,-0.00344859,0.0319834
16.59634086,-0.00344859,0.02307199
16.60146086,-0.00344859,0.02307199
16.60658086,0.00537126,0.0319834
16.61170086,-0.00344859,0.0319834
16.61682086,-0.00344859,0.02307199
16.62194086,0.00537126,0.01413007
16.62706086,-0.00344859,0.02307199
16.63218086,-0.00344859,0.0319834
16.63730086,-0.00344859,0.02307199
16.64242086,-0.00344859,0.01413007
16.64754086,-0.00344859,0.01413007
16.65266086,0.00537126,0.01413007
16.65778086,-0.00344859,0.02307199
16.66290086,-0.00344859,0.02307199
16.66802086,-0.00344859,0.01413007
16.67314086,-0.00344859,0.02307199
16.67826086,-0.00344859,0.02307199
16.68338086,-0.00344859,0.0319834
16.68850086,-0.00344859,0.01413007
16.69362086,-0.00344859,0.01413007
16.69874086,-0.00344859,0.02307199
16.70386086,0.00537126,0.0319834
16.70898086,-0.00344859,0.02307199
16.71410086,-0.00344859,0.01413007
16.71922086,-0.00344859,0.02307199
16.72434086,-0.00344859,0.0319834
16.72946086,-0.00344859,0.02307199
16.73458086,0.00537126,0.01413007
16.73970086,0.00537126,0.02307199
16.74482086,-0.00344859,0.0319834
16.74994086,-0.00344859,0.0319834
16.75506086,-0.00344859,0.02307199
16.76018086,0.00537126,0.02307199
16.76530086,-0.00344859,0.0319834
16.77042086,-0.00344859,0.0319834
16.77554086,0.00537126,0.0319834
16.78066086,-0.00344859,0.0319834
16.78578086,-0.00344859,0.02307199
16.79090086,0.00537126,0.0319834
16.79602086,-0.00344859,0.04092532
16.80114086,-0.00344859,0.0319834
16.80626086,-0.00344859,0.02307199
16.81138086,0.00537126,0.0319834
16.81650086,-0.00344859,0.04092532
16.82162086,-0.00344859,0.04092532
16.82674086,0.00537126,0.02307199
16.83186086,-0.00344859,0.02307199
16.83698086,-0.00344859,0.04092532
16.84210086,-0.00344859,0.0319834
16.84722086,-0.00344859,0.02307199
16.85234086,-0.00344859,0.02307199
16.85746086,-0.00344859,0.02307199
16.86258086,-0.00344859,0.02307199
16.86770086,-0.00344859,0.0319834
16.87282086,-0.00344859,0.0319834
16.87794086,0.00537126,0.01413007
16.88306086,0.00537126,0.0319834
16.88818086,-0.00344859,0.0319834
16.89330086,-0.00344859,0.0319834
16.89842086,0.00537126,0.02307199
16.90354086,-0.00344859,0.02307199
16.90866086,-0.00344859,0.0319834
16.91378086,-0.00344859,0.0319834
16.91890086,-0.00344859,0.02307199
16.92402086,-0.00344859,0.02307199
16.92914086,-0.00344859,0.0319834
16.93426086,-0.00344859,0.0319834
16.93938086,-0.00344859,0.02307199
16.94450086,0.00537126,0.02307199
16.94962086,0.00537126,0.0319834
16.95474086,-0.00344859,0.02307199
16.95986086,-0.00344859,0.02307199
16.96498086,-0.00344859,0.02307199
16.97010086,-0.00344859,0.02307199
16.97522086,-0.00344859,0.02307199
16.98034086,0.00537126,0.0319834
16.98546086,-0.00344859,0.0319834
16.99058086,-0.00344859,0.02307199
16.99570086,0.00537126,0.02307199
17.00082086,-0.00344859,0.0319834
17.00594086,-0.00344859,0.04092532
17.01106086,-0.00344859,0.02307199
17.01618086,-0.00344859,0.02307199
17.02130086,-0.00344859,0.0319834
17.02642086,-0.00344859,0.04092532
17.03154086,-0.00344859,0.0319834
17.03666086,0.00537126,0.0319834
17.04178086,-0.00344859,0.04092532
17.04690086,-0.00344859,0.0319834
17.05202086,-0.00344859,0.02307199
17.05714086,-0.00344859,0.02307199
17.06226086,-0.00344859,0.0319834
17.06738086,-0.00344859,0.0319834
17.07250086,-0.00344859,0.0319834
17.07762086,-0.00344859,0.0319834
17.08274086,0.00537126,0.0319834
17.08786086,0.00537126,0.0319834
17.09298086,-0.00344859,0.0319834
17.09810086,-0.00344859,0.0319834
17.10322086,-0.00344859,0.02307199
17.10834086,0.00537126,0.02307199
17.11346086,-0.00344859,0.0319834
17.11858086,-0.00344859,0.0319834
17.12370086,-0.00344859,0.0319834
17.12882086,-0.00344859,0.02307199
17.13394086,-0.00344859,0.0319834
17.13906086,-0.00344859,0.0319834
17.14418086,-0.00344859,0.0319834
17.14930086,0.00537126,0.02307199
17.15442086,0.00537126,0.0319834
17.15954086,-0.00344859,0.0319834
17.16466086,-0.00344859,0.0319834
17.16978086,-0.00344859,0.02307199
17.17490086,-0.00344859,0.02307199
17.18002086,0.00537126,0.02307199
17.18514086,0.00537126,0.02307199
17.19026086,-0.00344859,0.02307199
17.19538086,-0.00344859,0.02307199
17.20050086,0.00537126,0.02307199
17.20562086,-0.00344859,0.02307199
17.21074086,-0.00344859,0.0319834
17.21586086,-0.00344859,0.01413007
17.22098086,0.00537126,0.01413007
17.22610086,-0.00344859,0.02307199
17.23122086,-0.00344859,0.0319834
17.23634086,0.00537126,0.02307199
17.24146086,-0.00344859,0.01413007
17.24658086,0.00537126,0.0319834
17.25170086,-0.00344859,0.04092532
17.25682086,-0.00344859,0.0319834
17.26194086,-0.00344859,0.0319834
17.26706086,0.00537126,0.02307199
17.27218086,-0.00344859,0.0319834
17.27730086,-0.00344859,0.0319834
17.28242086,-0.00344859,0.0319834
17.28754086,-0.00344859,0.02307199
17.29266086,0.00537126,0.02307199
17.29778086,-0.00344859,0.0319834
17.30290086,-0.00344859,0.0319834
17.30802086,-0.00344859,0.02307199
17.31314086,0.00537126,0.01413007
17.31826086,-0.00344859,0.02307199
17.32338086,-0.00344859,0.0319834
17.32850086,-0.00344859,0.02307199
17.33362086,-0.00344859,0.02307199
17.33874086,-0.00344859,0.02307199
17.34386086,-0.00344859,0.0319834
17.34898086,-0.00344859,0.0319834
17.35410086,-0.00344859,0.02307199
17.35922086,0.00537126,0.02307199
17.36434086,-0.00344859,0.0319834
17.36946086,-0.00344859,0.0319834
17.37458086,-0.00344859,0.0319834
17.37970086,-0.00344859,0.0319834
17.38482086,-0.00344859,0.0319834
17.38994086,0.00537126,0.0319834
17.39506086,0.00537126,0.02307199
17.40018086,-0.00344859,0.02307199
17.40530086,0.00537126,0.02307199
17.41042086,0.00537126,0.02307199
17.41554086,-0.00344859,0.0319834
17.42066086,-0.00344859,0.02307199
17.42578086,-0.00344859,0.02307199
17.43090086,-0.00344859,0.01413007
17.43602086,-0.00344859,0.0319834
17.44114086,-0.00344859,0.02307199
17.44626086,-0.00344859,0.01413007
17.45138086,0.00537126,0.01413007
17.45650086,0.00537126,0.02307199
17.46162086,-0.00344859,0.02307199
17.46674086,0.00537126,0.01413007
17.47186086,-0.00344859,0.01413007
17.47698086,-0.00344859,0.02307199
17.48210086,-0.00344859,0.02307199
17.48722086,-0.00344859,0.02307199
17.49234086,-0.00344859,0.02307199
17.49746086,0.00537126,0.0319834
17.50258086,0.00537126,0.0319834
17.50770086,0.00537126,0.0319834
17.51282086,-0.00344859,0.0319834
17.51794086,-0.00344859,0.02307199
17.52306086,-0.00344859,0.02307199
17.52818086,-0.00344859,0.0319834
17.53330086,-0.00344859,0.0319834
17.53842086,-0.00344859,0.02307199
17.54354086,-0.00344859,0.02307199
17.54866086,0.00537126,0.0319834
17.55378086,-0.00344859,0.04092532
17.55890086,-0.00344859,0.0319834
17.56402086,-0.00344859,0.0319834
17.56914086,0.00537126,0.0319834
17.57426086,-0.00344859,0.04092532
17.57938086,-0.00344859,0.0319834
17.58450086,-0.00344859,0.02307199
17.58962086,-0.00344859,0.02307199
17.59474086,0.00537126,0.0319834
17.59986086,-0.00344859,0.04092532
17.60498086,-0.00344859,0.0319834
17.61010086,-0.00344859,0.02307199
17.61522086,0.00537126,0.02307199
17.62034086,-0.00344859,0.0319834
17.62546086,-0.00344859,0.0319834
17.63058086,-0.00344859,0.02307199
17.63570086,0.00537126,0.01413007
17.64082086,0.00537126,0.02307199
17.64594086,-0.00344859,0.0319834
17.65106086,-0.00344859,0.02307199
17.65618086,0.00537126,0.01413007
17.66130086,0.00537126,0.01413007
17.66642086,-0.00344859,0.02307199
17.67154086,-0.00344859,0.02307199
17.67666086,-0.00344859,0.02307199
17.68178086,-0.00344859,0.0319834
17.68690086,0.00537126,0.0319834
17.69202086,0.00537126,0.0319834
17.69714086,-0.00344859,0.0319834
17.70226086,-0.00344859,0.0319834
17.70738086,-0.00344859,0.0319834
17.71250086,-0.00344859,0.0319834
17.71762086,-0.00344859,0.0319834
17.72274086,-0.00344859,0.0319834
17.72786086,0.00537126,0.02307199
17.73298086,-0.00344859,0.02307199
17.73810086,-0.00344859,0.04092532
17.74322086,0.00537126,0.02307199
17.74834086,0.00537126,0.01413007
17.75346086,0.00537126,0.02307199
17.75858086,-0.00344859,0.0319834
17.76370086,-0.00344859,0.0319834
17.76882086,-0.00344859,0.02307199
17.77394086,0.00537126,0.02307199
17.77906085,-0.00344859,0.0319834
17.78418085,-0.00344859,0.04092532
17.78930085,0.00537126,0.0319834
17.79442085,0.00537126,0.0319834
17.79954085,0.00537126,0.0319834
17.80466085,-0.00344859,0.0319834
17.80978085,-0.00344859,0.0319834
17.81490085,-0.00344859,0.02307199
17.82002085,-0.00344859,0.02307199
17.82514085,0.00537126,0.02307199
17.83026085,-0.00344859,0.04092532
17.83538085,-0.00344859,0.0319834
17.84050085,-0.00344859,0.02307199
17.84562085,0.00537126,0.02307199
17.85074085,0.00537126,0.0319834
17.85586085,-0.00344859,0.0319834
17.86098085,-0.00344859,0.02307199
17.86610085,0.00537126,0.02307199
17.87122085,-0.00344859,0.0319834
17.87634085,-0.00344859,0.04092532
17.88146085,0.00537126,0.0319834
17.88658085,-0.00344859,0.0319834
17.89170085,0.00537126,0.02307199
17.89682085,-0.00344859,0.0319834
17.90194085,-0.00344859,0.02307199
17.90706085,-0.00344859,0.02307199
17.91218085,-0.00344859,0.02307199
17.91730085,-0.00344859,0.02307199
17.92242085,-0.00344859,0.0319834
17.92754085,-0.00344859,0.02307199
17.93266085,-0.00344859,0.02307199
17.93778085,0.00537126,0.01413007
17.94290085,-0.00344859,0.02307199
17.94802085,-0.00344859,0.02307199
17.95314085,-0.00344859,0.01413007
17.95826085,-0.00344859,0.01413007
17.96338085,-0.00344859,0.0319834
17.96850085,-0.00344859,0.0319834
17.97362085,0.00537126,0.02307199
17.97874085,-0.00344859,0.01413007
17.98386085,-0.00344859,0.02307199
17.98898085,-0.00344859,0.02307199
17.99410085,-0.00344859,0.02307199
17.99922085,-0.00344859,0.02307199
18.00434085,-0.00344859,0.02307199
18.00946085,-0.00344859,0.0319834
18.01458085,-0.00344859,0.0319834
18.01970085,-0.00344859,0.0319834
18.02482085,-0.00344859,0.02307199
18.02994085,0.00537126,0.02307199
18.03506085,-0.00344859,0.0319834
18.04018085,-0.00344859,0.0319834
18.04530085,-0.00344859,0.02307199
18.05042085,-0.00344859,0.02307199
18.05554085,0.00537126,0.0319834
18.06066085,-0.00344859,0.04092532
18.06578085,0.00537126,0.02307199
18.07090085,0.00537126,0.02307199
18.07602085,-0.00344859,0.02307199
18.08114085,-0.00344859,0.0319834
18.08626085,-0.00344859,0.02307199
18.09138085,-0.00344859,0.01413007
18.09650085,-0.00344859,0.02307199
18.10162085,0.00537126,0.0319834
18.10674085,0.00537126,0.0319834
18.11186085,-0.00344859,0.0319834
18.11698085,-0.00344859,0.02307199
18.12210085,0.00537126,0.0319834
18.12722085,0.00537126,0.04092532
18.13234085,-0.00344859,0.0319834
18.13746085,-0.00344859,0.0319834
18.14258085,-0.00344859,0.02307199
18.14770085,0.00537126,0.0319834
18.15282085,-0.00344859,0.04092532
18.15794085,0.00537126,0.0319834
18.16306085,-0.00344859,0.02307199
18.16818085,0.00537126,0.0319834
18.17330085,-0.00344859,0.0319834
18.17842085,-0.00344859,0.04092532
18.18354085,-0.00344859,0.02307199
18.18866085,0.00537126,0.0319834
18.19378085,-0.00344859,0.04092532
18.19890085,-0.00344859,0.04092532
18.20402085,0.00537126,0.04092532
18.20914085,0.00537126,0.0319834
18.21426085,0.00537126,0.0319834
18.21938085,-0.00344859,0.0319834
18.22450085,-0.00344859,0.0319834
18.22962085,-0.00344859,0.0319834
18.23474085,-0.00344859,0.0319834
18.23986085,0.00537126,0.04092532
18.24498085,-0.00344859,0.04092532
18.25010085,-0.00344859,0.04092532
18.25522085,0.00537126,0.0319834
18.26034085,-0.00344859,0.02307199
18.26546085,-0.00344859,0.04092532
18.27058085,-0.00344859,0.04092532
