Time,Invert B
(ms),(mV)

17.29682291,-73.99212000
17.29938291,-69.50591000
17.30194291,-69.50591000
17.30450291,-69.50591000
17.30706291,-69.50591000
17.30962291,-73.99212000
17.31218291,-73.99212000
17.31474291,-73.99212000
17.31730290,-73.99212000
17.31986290,-73.99212000
17.32242290,-73.99212000
17.32498290,-73.99212000
17.32754290,-69.50591000
17.33010290,-69.50591000
17.33266290,-69.50591000
17.33522290,-73.99212000
17.33778290,-73.99212000
17.34034290,-73.99212000
17.34290290,-73.99212000
17.34546290,-69.50591000
17.34802290,-69.50591000
17.35058290,-69.50591000
17.35314290,-69.50591000
17.35570290,-73.99212000
17.35826290,-73.99212000
17.36082290,-73.99212000
17.36338290,-73.99212000
17.36594290,-69.50591000
17.36850290,-73.99212000
17.37106290,-73.99212000
17.37362290,-69.50591000
17.37618290,-69.50591000
17.37874290,-69.50591000
17.38130290,-69.50591000
17.38386290,-73.99212000
17.38642290,-69.50591000
17.38898290,-69.50591000
17.39154290,-73.99212000
17.39410290,-73.99212000
17.39666290,-69.50591000
17.39922290,-73.99212000
17.40178290,-69.50591000
17.40434290,-69.50591000
17.40690290,-69.50591000
17.40946290,-69.50591000
17.41202290,-69.50591000
17.41458290,-69.50591000
17.41714290,-73.99212000
17.41970290,-73.99212000
17.42226290,-69.50591000
17.42482290,-69.50591000
17.42738290,-69.50591000
17.42994290,-69.50591000
17.43250290,-73.99212000
17.43506290,-69.50591000
17.43762290,-69.50591000
17.44018290,-73.99212000
17.44274290,-69.50591000
17.44530290,-69.50591000
17.44786290,-69.50591000
17.45042290,-73.99212000
17.45298290,-69.50591000
17.45554290,-69.50591000
17.45810290,-69.50591000
17.46066290,-69.50591000
17.46322290,-69.50591000
17.46578290,-69.50591000
17.46834290,-69.50591000
17.47090290,-69.50591000
17.47346290,-69.50591000
17.47602290,-69.50591000
17.47858290,-69.50591000
17.48114290,-69.50591000
17.48370290,-69.50591000
17.48626290,-69.50591000
17.48882290,-69.50591000
17.49138290,-69.50591000
17.49394290,-69.50591000
17.49650290,-69.50591000
17.49906290,-69.50591000
17.50162290,-69.50591000
17.50418290,-73.99212000
17.50674290,-69.50591000
17.50930290,-69.50591000
17.51186290,-69.50591000
17.51442290,-69.50591000
17.51698290,-73.99212000
17.51954290,-69.50591000
17.52210290,-73.99212000
17.52466290,-69.50591000
17.52722290,-73.99212000
17.52978290,-69.50591000
17.53234290,-69.50591000
17.53490290,-73.99212000
17.53746290,-73.99212000
17.54002290,-69.50591000
17.54258290,-73.99212000
17.54514290,-69.50591000
17.54770290,-69.50591000
17.55026290,-73.99212000
17.55282290,-73.99212000
17.55538290,-73.99212000
17.55794290,-69.50591000
17.56050290,-73.99212000
17.56306290,-73.99212000
17.56562290,-73.99212000
17.56818290,-73.99212000
17.57074290,-73.99212000
17.57330290,-73.99212000
17.57586290,-69.50591000
17.57842290,-73.99212000
17.58098290,-73.99212000
17.58354290,-73.99212000
17.58610290,-78.46308000
17.58866290,-73.99212000
17.59122290,-78.46308000
17.59378290,-78.46308000
17.59634290,-73.99212000
17.59890290,-73.99212000
17.60146290,-78.46308000
17.60402290,-73.99212000
17.60658290,-73.99212000
17.60914290,-78.46308000
17.61170290,-78.46308000
17.61426290,-78.46308000
17.61682290,-78.46308000
17.61938290,-78.46308000
17.62194290,-73.99212000
17.62450290,-73.99212000
17.62706290,-78.46308000
17.62962290,-78.46308000
17.63218290,-78.46308000
17.63474290,-78.46308000
17.63730290,-78.46308000
17.63986290,-78.46308000
17.64242290,-78.46308000
17.64498290,-78.46308000
17.64754290,-78.46308000
17.65010290,-73.99212000
17.65266290,-78.46308000
17.65522290,-78.46308000
17.65778290,-78.46308000
17.66034290,-78.46308000
